session,subj,CDL_name,sex,breed,neutering_status,birth_date,test_date,block,condition,trial_num,Age,first_arm,sec_arm,third_arm,fourth_arm,fifth_arm,sixth_arm,sevth_arm,eigth_arm,first_error_position,return_to_arm,Lag_from_last_choice,adjacent_arms,total_mistakes
2,subj.32,Mailo,m,Mix,yes,09.07.2015,#N/A,2,self-ordered,2,#N/A,8,6,5,2,1,8,7,6,6,1,5,4,2
2,subj.32,Mailo,m,Mix,yes,09.07.2015,#N/A,2,self-ordered,3,#N/A,6,8,7,6,5,4,3,2,4,1,3,6,1
2,subj.34,Lea3,f,Parson Russell Terrier,yes,30.08.2014,#N/A,1,forced,1,#N/A,1,7,2,3,4,5,6,7,8,2,6,5,1
2,subj.34,Lea3,f,Parson Russell Terrier,yes,30.08.2014,#N/A,1,forced,2,#N/A,4,8,2,3,5,6,7,8,8,2,6,3,1
2,subj.34,Lea3,f,Parson Russell Terrier,yes,30.08.2014,#N/A,1,forced,3,#N/A,3,6,1,2,4,5,7,8,#N/A,#N/A,#N/A,1,0
2,subj.34,Lea3,f,Parson Russell Terrier,yes,30.08.2014,#N/A,2,self-ordered,1,#N/A,3,5,6,7,8,2,4,6,8,3,5,3,1
2,subj.34,Lea3,f,Parson Russell Terrier,yes,30.08.2014,#N/A,2,self-ordered,2,#N/A,3,4,5,6,7,8,2,3,8,1,7,5,1
2,subj.12,Oscar2,m,Ilky Moon Havaneser,yes,24.11.2020,#N/A,1,self-ordered,1,#N/A,6,7,8,1,7,6,5,4,5,2,3,3,2
2,subj.12,Oscar2,m,Ilky Moon Havaneser,yes,24.11.2020,#N/A,1,self-ordered,2,#N/A,8,6,5,2,1,8,7,6,6,1,5,4,2
2,subj.12,Oscar2,m,Ilky Moon Havaneser,yes,24.11.2020,#N/A,1,self-ordered,3,#N/A,3,2,1,8,4,8,7,3,6,4,2,3,2
2,subj.12,Oscar2,m,Ilky Moon Havaneser,yes,24.11.2020,#N/A,2,forced,1,#N/A,2,8,3,2,1,7,6,5,4,1,3,2,1
2,subj.12,Oscar2,m,Ilky Moon Havaneser,yes,24.11.2020,#N/A,2,forced,2,#N/A,7,4,1,2,3,4,6,7,6,2,4,3,2
2,subj.12,Oscar2,m,Ilky Moon Havaneser,yes,24.11.2020,#N/A,2,forced,3,#N/A,5,3,4,5,6,8,1,8,4,1,3,3,2
2,subj.31,Freeda,f,Kokoni,yes,25.12.2021,#N/A,1,forced,1,#N/A,8,5,3,2,4,3,1,2,6,3,3,1,2
2,subj.31,Freeda,f,Kokoni,yes,25.12.2021,#N/A,1,forced,2,#N/A,2,7,5,4,3,5,4,8,6,3,3,2,2
2,subj.31,Freeda,f,Kokoni,yes,25.12.2021,#N/A,1,forced,3,#N/A,1,4,3,1,3,5,7,1,4,1,3,1,3
2,subj.31,Freeda,f,Kokoni,yes,25.12.2021,#N/A,2,self-ordered,1,#N/A,2,4,8,6,4,2,3,5,5,2,3,1,2
2,subj.31,Freeda,f,Kokoni,yes,25.12.2021,#N/A,2,self-ordered,2,#N/A,3,5,3,1,2,3,4,5,3,1,2,4,3
2,subj.31,Freeda,f,Kokoni,yes,25.12.2021,#N/A,2,self-ordered,3,#N/A,6,4,2,8,3,5,6,1,7,1,6,1,1
2,subj.21,Vivi,f,Mix (Labrador),#N/A,12.04.2023,#N/A,1,self-ordered,1,#N/A,1,2,8,6,4,2,1,7,6,2,4,1,2
2,subj.21,Vivi,f,Mix (Labrador),#N/A,12.04.2023,#N/A,1,self-ordered,2,#N/A,4,5,3,2,8,6,5,3,7,2,5,1,2
2,subj.21,Vivi,f,Mix (Labrador),#N/A,12.04.2023,#N/A,2,forced,1,#N/A,7,2,1,7,8,5,1,3,4,1,3,1,2
2,subj.21,Vivi,f,Mix (Labrador),#N/A,12.04.2023,#N/A,2,forced,2,#N/A,4,8,6,7,5,3,2,1,#N/A,#N/A,#N/A,2,0
2,subj.04,Ludwig2,m,American Staffordshire Terrier,no,05.07.2018,#N/A,1,forced,1,#N/A,3,7,2,3,4,5,8,7,4,1,3,3,2
2,subj.04,Ludwig2,m,American Staffordshire Terrier,no,05.07.2018,#N/A,1,forced,2,#N/A,5,2,1,2,3,4,6,1,4,2,2,3,2
2,subj.04,Ludwig2,m,American Staffordshire Terrier,no,05.07.2018,#N/A,1,forced,3,#N/A,8,6,5,3,4,1,4,5,7,5,2,1,2
2,subj.04,Ludwig2,m,American Staffordshire Terrier,no,05.07.2018,#N/A,2,self-ordered,1,#N/A,3,2,4,5,7,8,1,2,8,2,6,3,1
2,subj.04,Ludwig2,m,American Staffordshire Terrier,no,05.07.2018,#N/A,2,self-ordered,2,#N/A,5,6,8,2,4,7,1,3,#N/A,#N/A,#N/A,1,0
2,subj.04,Ludwig2,m,American Staffordshire Terrier,no,05.07.2018,#N/A,2,self-ordered,3,#N/A,6,7,2,4,5,8,3,6,8,1,7,1,1
2,subj.03,Filou9,m,Mix,no,02.06.2021,#N/A,1,self-ordered,1,#N/A,2,1,7,6,5,4,3,2,8,1,7,5,1
2,subj.03,Filou9,m,Mix,no,02.06.2021,#N/A,1,self-ordered,2,#N/A,5,6,1,8,2,3,4,5,8,1,7,3,1
2,subj.03,Filou9,m,Mix,no,02.06.2021,#N/A,1,self-ordered,3,#N/A,2,3,4,5,6,7,8,1,#N/A,#N/A,#N/A,7,0
2,subj.03,Filou9,m,Mix,no,02.06.2021,#N/A,2,forced,1,#N/A,5,8,2,1,3,4,5,6,7,1,6,3,1
2,subj.03,Filou9,m,Mix,no,02.06.2021,#N/A,2,forced,2,#N/A,6,2,4,5,7,8,1,3,#N/A,#N/A,#N/A,2,0
2,subj.03,Filou9,m,Mix,no,02.06.2021,#N/A,2,forced,3,#N/A,1,7,2,3,4,5,6,7,8,2,6,5,1
2,subj.16,Chomsky,m,Rottweiler,yes,17.12.2015,#N/A,1,self-ordered,1,#N/A,6,5,2,1,7,6,4,2,6,1,5,1,2
2,subj.16,Chomsky,m,Rottweiler,yes,17.12.2015,#N/A,1,self-ordered,2,#N/A,4,2,8,6,5,4,2,1,6,1,5,2,2
2,subj.16,Chomsky,m,Rottweiler,yes,17.12.2015,#N/A,1,self-ordered,3,#N/A,5,4,3,2,1,8,7,6,#N/A,#N/A,#N/A,7,0
2,subj.16,Chomsky,m,Rottweiler,yes,17.12.2015,#N/A,2,forced,1,#N/A,5,8,2,4,3,2,1,8,6,3,3,4,2
2,subj.16,Chomsky,m,Rottweiler,yes,17.12.2015,#N/A,2,forced,2,#N/A,6,2,4,3,2,1,8,7,5,2,3,5,1
2,subj.16,Chomsky,m,Rottweiler,yes,17.12.2015,#N/A,2,forced,3,#N/A,7,4,2,1,8,7,5,4,6,1,5,3,2
2,subj.42,Goofy2,m,Mix(Golden Retriever),yes,14.01.2020,#N/A,1,forced,1,#N/A,2,6,6,7,8,7,1,3,3,2,1,2,2
2,subj.42,Goofy2,m,Mix(Golden Retriever),yes,14.01.2020,#N/A,1,forced,2,#N/A,4,7,5,2,1,3,6,8,#N/A,#N/A,#N/A,1,0
2,subj.42,Goofy2,m,Mix(Golden Retriever),yes,14.01.2020,#N/A,1,forced,3,#N/A,5,3,6,8,1,3,4,7,6,2,4,1,1
2,subj.42,Goofy2,m,Mix(Golden Retriever),yes,14.01.2020,#N/A,2,self-ordered,1,#N/A,1,7,2,5,1,6,4,6,5,1,4,#DIV/0!,2
2,subj.42,Goofy2,m,Mix(Golden Retriever),yes,14.01.2020,#N/A,2,self-ordered,2,#N/A,1,8,3,1,7,1,8,4,4,1,3,1,3
2,subj.42,Goofy2,m,Mix(Golden Retriever),yes,14.01.2020,#N/A,2,self-ordered,3,#N/A,1,7,2,5,6,8,1,3,7,1,6,1,1
2,subj.43,Mazekeen,f,Kleiner Münsterländer,yes,10.09.2018,#N/A,1,forced,1,#N/A,7,4,3,5,7,1,3,6,5,1,4,1,2
2,subj.43,Mazekeen,f,Kleiner Münsterländer,yes,10.09.2018,#N/A,1,forced,2,#N/A,5,1,2,5,7,2,6,7,4,1,3,1,3
2,subj.43,Mazekeen,f,Kleiner Münsterländer,yes,10.09.2018,#N/A,1,forced,3,#N/A,8,2,3,4,6,5,7,1,#N/A,#N/A,#N/A,2,0
2,subj.43,Mazekeen,f,Kleiner Münsterländer,yes,10.09.2018,#N/A,2,self-ordered,1,#N/A,4,6,7,3,2,5,1,8,#N/A,#N/A,#N/A,1,0
2,subj.43,Mazekeen,f,Kleiner Münsterländer,yes,10.09.2018,#N/A,2,self-ordered,2,#N/A,4,5,6,1,3,5,7,1,6,2,4,2,2
2,subj.43,Mazekeen,f,Kleiner Münsterländer,yes,10.09.2018,#N/A,2,self-ordered,3,#N/A,6,8,5,4,6,1,2,5,5,1,4,1,2
2,subj.58,Anubis3,m,Italian Greyhound,no,15.04.2018,#N/A,1,self-ordered,1,#N/A,5,4,3,1,3,2,3,5,5,3,2,2,3
2,subj.58,Anubis3,m,Italian Greyhound,no,15.04.2018,#N/A,1,self-ordered,2,#N/A,6,5,4,1,7,6,4,2,6,1,5,2,2
2,subj.58,Anubis3,m,Italian Greyhound,no,15.04.2018,#N/A,1,self-ordered,3,#N/A,7,6,4,2,1,8,7,6,7,1,6,4,2
2,subj.58,Anubis3,m,Italian Greyhound,no,15.04.2018,#N/A,2,forced,1,#N/A,1,7,5,3,2,1,7,5,6,1,5,2,3
2,subj.58,Anubis3,m,Italian Greyhound,no,15.04.2018,#N/A,2,forced,2,#N/A,4,6,8,6,4,1,2,1,4,2,2,1,3
2,subj.58,Anubis3,m,Italian Greyhound,no,15.04.2018,#N/A,2,forced,3,#N/A,5,3,7,8,7,3,1,7,5,3,2,1,3
2,subj.52,Ace3,m,Border Collie,yes,15.03.2019,#N/A,1,self-ordered,1,#N/A,5,8,1,3,5,8,1,3,5,1,4,1,4
2,subj.52,Ace3,m,Border Collie,yes,15.03.2019,#N/A,1,self-ordered,2,#N/A,4,5,6,2,3,5,7,1,6,2,4,2,1
2,subj.52,Ace3,m,Border Collie,yes,15.03.2019,#N/A,1,self-ordered,3,#N/A,5,7,2,5,7,2,3,5,4,1,3,1,4
2,subj.52,Ace3,m,Border Collie,yes,15.03.2019,#N/A,2,forced,1,#N/A,6,1,6,4,5,7,1,2,3,1,2,1,2
2,subj.52,Ace3,m,Border Collie,yes,15.03.2019,#N/A,2,forced,2,#N/A,4,2,7,8,1,2,3,4,6,2,4,5,2
2,subj.52,Ace3,m,Border Collie,yes,15.03.2019,#N/A,2,forced,3,#N/A,3,7,5,1,2,3,4,5,6,1,5,4,2
2,subj.53,Dante4,m,Eurasier,yes,14.02.2023,#N/A,1,self-ordered,1,#N/A,5,3,2,1,8,7,6,5,8,1,7,6,1
2,subj.53,Dante4,m,Eurasier,yes,14.02.2023,#N/A,1,self-ordered,2,#N/A,5,7,6,4,3,2,1,8,#N/A,#N/A,#N/A,4,0
2,subj.53,Dante4,m,Eurasier,yes,14.02.2023,#N/A,1,self-ordered,3,#N/A,7,6,5,3,2,1,8,7,8,1,7,4,1
2,subj.53,Dante4,m,Eurasier,yes,14.02.2023,#N/A,2,forced,1,#N/A,6,3,7,6,4,3,2,8,4,1,3,2,2
2,subj.53,Dante4,m,Eurasier,yes,14.02.2023,#N/A,2,forced,2,#N/A,8,5,3,2,8,7,6,5,5,1,4,3,2
2,subj.53,Dante4,m,Eurasier,yes,14.02.2023,#N/A,2,forced,3,#N/A,2,7,6,5,4,3,2,8,7,1,6,5,1
2,subj.54,Reni,f,Mix(Shepherd),yes,01.04.2018,#N/A,1,forced,1,#N/A,1,3,5,7,5,3,2,1,5,3,2,2,3
2,subj.54,Reni,f,Mix(Shepherd),yes,01.04.2018,#N/A,1,forced,2,#N/A,2,4,5,7,6,1,3,2,8,1,7,1,1
2,subj.54,Reni,f,Mix(Shepherd),yes,01.04.2018,#N/A,1,forced,3,#N/A,8,5,4,3,2,1,8,7,7,1,6,6,1
2,subj.54,Reni,f,Mix(Shepherd),yes,01.04.2018,#N/A,2,self-ordered,1,#N/A,1,8,6,4,3,1,8,7,6,1,5,2,2
2,subj.54,Reni,f,Mix(Shepherd),yes,01.04.2018,#N/A,2,self-ordered,2,#N/A,1,4,3,6,7,8,1,4,7,1,6,3,2
2,subj.54,Reni,f,Mix(Shepherd),yes,01.04.2018,#N/A,2,self-ordered,3,#N/A,1,8,6,4,2,1,8,6,6,1,5,2,3
2,subj.55,Tenya,f,Collie Rough,yes,13.03.2016,#N/A,1,forced,1,#N/A,2,6,7,8,1,2,3,4,6,1,5,6,1
2,subj.55,Tenya,f,Collie Rough,yes,13.03.2016,#N/A,1,forced,2,#N/A,8,4,5,6,7,8,2,3,6,1,5,4,1
2,subj.55,Tenya,f,Collie Rough,yes,13.03.2016,#N/A,1,forced,3,#N/A,5,1,8,6,5,2,3,4,5,1,4,2,1
2,subj.55,Tenya,f,Collie Rough,yes,13.03.2016,#N/A,2,self-ordered,1,#N/A,6,7,8,2,3,4,5,6,8,1,7,4,1
2,subj.55,Tenya,f,Collie Rough,yes,13.03.2016,#N/A,2,self-ordered,2,#N/A,2,3,8,6,5,1,7,8,8,3,5,1,1
2,subj.55,Tenya,f,Collie Rough,yes,13.03.2016,#N/A,2,self-ordered,3,#N/A,2,3,4,5,6,7,8,1,#N/A,#N/A,#N/A,7,0
2,subj.23,Nala13,f,Shepherd Mix,no,01.05.2020,#N/A,1,self-ordered,1,#N/A,2,3,2,4,6,2,3,7,3,1,2,1,3
2,subj.23,Nala13,f,Shepherd Mix,no,01.05.2020,#N/A,1,self-ordered,2,#N/A,3,2,8,7,6,5,4,3,8,1,7,5,1
2,subj.23,Nala13,f,Shepherd Mix,no,01.05.2020,#N/A,1,self-ordered,3,#N/A,6,5,4,2,8,7,6,5,7,1,6,3,2
2,subj.23,Nala13,f,Shepherd Mix,no,01.05.2020,#N/A,2,forced,1,#N/A,7,5,4,2,1,8,7,6,7,1,6,4,1
2,subj.23,Nala13,f,Shepherd Mix,no,01.05.2020,#N/A,2,forced,2,#N/A,4,1,6,5,3,2,8,7,#N/A,#N/A,#N/A,1,0
2,subj.23,Nala13,f,Shepherd Mix,no,01.05.2020,#N/A,2,forced,3,#N/A,8,3,6,5,4,2,7,6,8,3,5,2,1
2,subj.44,Lilo3,f,Dwarf Poodle,yes,18.06.2021,#N/A,1,forced,1,#N/A,7,1,3,4,2,1,8,7,6,2,4,3,2
2,subj.44,Lilo3,f,Dwarf Poodle,yes,18.06.2021,#N/A,1,forced,2,#N/A,4,8,5,3,2,1,8,7,7,2,5,4,1
2,subj.44,Lilo3,f,Dwarf Poodle,yes,18.06.2021,#N/A,1,forced,3,#N/A,2,6,3,5,4,3,2,8,6,3,3,3,2
2,subj.44,Lilo3,f,Dwarf Poodle,yes,18.06.2021,#N/A,2,self-ordered,1,#N/A,4,5,3,2,1,8,7,6,#N/A,#N/A,#N/A,5,0
2,subj.44,Lilo3,f,Dwarf Poodle,yes,18.06.2021,#N/A,2,self-ordered,2,#N/A,5,6,7,1,3,4,5,6,7,1,6,3,2
2,subj.44,Lilo3,f,Dwarf Poodle,yes,18.06.2021,#N/A,2,self-ordered,3,#N/A,5,3,2,1,8,7,6,5,8,1,7,6,1
2,subj.29,Diego6,m,Border Terrier,no,09.09.2017,#N/A,1,forced,1,#N/A,2,8,3,4,3,2,1,7,5,3,2,3,2
2,subj.29,Diego6,m,Border Terrier,no,09.09.2017,#N/A,1,forced,2,#N/A,4,1,2,4,5,7,1,2,4,1,3,1,3
2,subj.29,Diego6,m,Border Terrier,no,09.09.2017,#N/A,1,forced,3,#N/A,5,3,2,7,4,2,1,8,6,3,3,2,1
2,subj.29,Diego6,m,Border Terrier,no,09.09.2017,#N/A,2,self-ordered,1,#N/A,2,4,5,7,8,1,2,4,7,1,6,3,2
2,subj.29,Diego6,m,Border Terrier,no,09.09.2017,#N/A,2,self-ordered,2,#N/A,2,3,4,5,1,2,8,7,6,1,5,3,1
2,subj.29,Diego6,m,Border Terrier,no,09.09.2017,#N/A,2,self-ordered,3,#N/A,8,2,4,5,7,1,3,6,#N/A,#N/A,#N/A,1,0
2,subj.56,Nele4,f,Löwchen,no,10.12.2021,11.04.2023,1,self-ordered,1,#N/A,2,5,6,7,8,1,2,3,7,1,6,6,1
2,subj.56,Nele4,f,Löwchen,no,10.12.2021,11.04.2023,1,self-ordered,2,#N/A,7,6,5,4,3,2,1,8,#N/A,#N/A,#N/A,7,0
2,subj.56,Nele4,f,Löwchen,no,10.12.2021,11.04.2023,1,self-ordered,3,#N/A,7,6,5,4,3,2,1,8,#N/A,#N/A,#N/A,7,0
2,subj.56,Nele4,f,Löwchen,no,10.12.2021,11.04.2023,2,forced,1,#N/A,4,8,5,4,3,7,6,5,4,1,3,2,2
2,subj.56,Nele4,f,Löwchen,no,10.12.2021,11.04.2023,2,forced,3,#N/A,6,2,8,1,2,3,4,5,5,2,3,5,1
2,subj.57,Zira,f,Havaneser,no,10.12.2021,11.04.2023,1,forced,1,#N/A,2,4,6,5,3,2,8,7,6,1,5,1,1
2,subj.57,Zira,f,Havaneser,no,10.12.2021,11.04.2023,1,forced,2,#N/A,1,7,6,5,3,2,1,7,7,1,6,2,2
2,subj.57,Zira,f,Havaneser,no,10.12.2021,11.04.2023,1,forced,3,#N/A,6,3,5,3,2,1,8,7,4,2,2,4,1
2,subj.57,Zira,f,Havaneser,no,10.12.2021,11.04.2023,2,self-ordered,1,#N/A,6,5,2,1,8,7,5,3,7,2,5,3,1
2,subj.57,Zira,f,Havaneser,no,10.12.2021,11.04.2023,2,self-ordered,2,#N/A,5,4,3,2,1,7,6,5,8,1,7,4,1
2,subj.57,Zira,f,Havaneser,no,10.12.2021,11.04.2023,2,self-ordered,3,#N/A,2,1,8,7,6,5,4,3,#N/A,#N/A,#N/A,7,0
2,subj.50,Akido,m,Mix(Border Collie),yes,14.01.2025,07.05.2023,1,self-ordered,1,#N/A,3,5,7,1,4,6,8,2,#N/A,#N/A,#N/A,#DIV/0!,0
2,subj.50,Akido,m,Mix(Border Collie),yes,14.01.2025,07.05.2023,1,self-ordered,2,#N/A,6,1,5,7,2,4,6,8,7,1,6,#DIV/0!,1
2,subj.50,Akido,m,Mix(Border Collie),yes,14.01.2025,07.05.2023,1,self-ordered,3,#N/A,4,7,2,7,1,3,5,7,4,2,2,#DIV/0!,2
2,subj.50,Akido,m,Mix(Border Collie),yes,14.01.2025,07.05.2023,2,forced,1,#N/A,4,1,2,5,8,7,2,1,7,3,4,1,2
2,subj.50,Akido,m,Mix(Border Collie),yes,14.01.2025,07.05.2023,2,forced,2,#N/A,6,8,5,3,2,4,7,1,#N/A,#N/A,#N/A,1,0
2,subj.50,Akido,m,Mix(Border Collie),yes,14.01.2025,07.05.2023,2,forced,3,#N/A,7,3,1,3,5,7,1,2,4,2,2,1,3
2,subj.51,Lexi3,f,"Mix(Kelpie, Shepherd dog)",yes,01.04.2019,07.05.2023,1,forced,1,#N/A,8,4,2,3,2,3,4,2,5,3,2,2,4
2,subj.51,Lexi3,f,"Mix(Kelpie, Shepherd dog)",yes,01.04.2019,07.05.2023,1,forced,2,#N/A,7,5,3,2,8,6,5,4,7,2,5,2,1
2,subj.51,Lexi3,f,"Mix(Kelpie, Shepherd dog)",yes,01.04.2019,07.05.2023,1,forced,3,#N/A,3,1,2,4,5,6,8,2,8,3,5,2,1
2,subj.51,Lexi3,f,"Mix(Kelpie, Shepherd dog)",yes,01.04.2019,07.05.2023,2,self-ordered,1,#N/A,2,3,4,6,8,2,3,2,6,1,5,2,3
2,subj.51,Lexi3,f,"Mix(Kelpie, Shepherd dog)",yes,01.04.2019,07.05.2023,2,self-ordered,2,#N/A,3,2,1,8,7,6,5,4,#N/A,#N/A,#N/A,7,0
2,subj.51,Lexi3,f,"Mix(Kelpie, Shepherd dog)",yes,01.04.2019,07.05.2023,2,self-ordered,3,#N/A,7,6,3,2,7,5,3,2,5,1,4,1,3
2,subj.45,Loki6,m,Berner Sennenhund,yes,22.07.2015,08.05.2023,1,forced,1,#N/A,5,1,3,4,7,6,2,1,8,2,6,1,1
2,subj.45,Loki6,m,Berner Sennenhund,yes,22.07.2015,08.05.2023,1,forced,2,#N/A,4,6,2,4,7,5,2,1,4,1,3,1,2
2,subj.45,Loki6,m,Berner Sennenhund,yes,22.07.2015,08.05.2023,1,forced,3,#N/A,7,2,1,3,5,8,6,4,#N/A,#N/A,#N/A,1,0
2,subj.45,Loki6,m,Berner Sennenhund,yes,22.07.2015,08.05.2023,2,self-ordered,1,#N/A,4,7,2,4,6,8,2,3,4,1,3,1,2
2,subj.45,Loki6,m,Berner Sennenhund,yes,22.07.2015,08.05.2023,2,self-ordered,2,#N/A,4,5,7,6,4,2,3,5,5,1,4,1,2
2,subj.45,Loki6,m,Berner Sennenhund,yes,22.07.2015,08.05.2023,2,self-ordered,3,#N/A,6,7,1,4,6,5,7,2,5,1,4,1,2
2,subj.66,Nikita,f,Australian Shepherd,no,22.06.2018,#N/A,1,self-ordered,2,#N/A,1,3,8,4,2,4,2,7,6,4,2,#DIV/0!,2
2,subj.66,Nikita,f,Australian Shepherd,no,22.06.2018,#N/A,1,self-ordered,3,#N/A,5,6,2,8,2,8,6,3,5,3,2,1,3
2,subj.66,Nikita,f,Australian Shepherd,no,22.06.2018,#N/A,2,forced,1,#N/A,2,7,1,3,5,1,3,5,6,3,3,#DIV/0!,3
2,subj.66,Nikita,f,Australian Shepherd,no,22.06.2018,#N/A,2,forced,2,#N/A,6,3,8,2,8,6,3,1,5,3,2,#DIV/0!,3
2,subj.66,Nikita,f,Australian Shepherd,no,22.06.2018,#N/A,2,forced,3,#N/A,1,8,3,1,5,4,6,4,4,1,3,1,2
2,subj.60,Teodor,m,Mischling,yes,06.06.2018,#N/A,1,self-ordered,1,#N/A,5,6,7,8,3,4,5,3,7,1,6,3,2
2,subj.60,Teodor,m,Mischling,yes,06.06.2018,#N/A,1,self-ordered,2,#N/A,4,6,7,2,3,5,3,2,7,5,2,1,2
2,subj.60,Teodor,m,Mischling,yes,06.06.2018,#N/A,1,self-ordered,3,#N/A,3,5,7,8,1,3,2,1,6,1,5,2,2
2,subj.60,Teodor,m,Mischling,yes,06.06.2018,#N/A,2,forced,1,#N/A,8,4,5,6,3,2,1,7,#N/A,#N/A,#N/A,2,0
2,subj.60,Teodor,m,Mischling,yes,06.06.2018,#N/A,2,forced,2,#N/A,3,1,4,2,8,5,3,1,7,1,6,#DIV/0!,2
2,subj.60,Teodor,m,Mischling,yes,06.06.2018,#N/A,2,forced,3,#N/A,5,7,3,4,6,8,2,1,#N/A,#N/A,#N/A,1,0
